"eov","period","cell","n","sp","es"
"marineMammals",1990,"834c84fffffffff",1,1,NA
"marineMammals",1990,"8366b2fffffffff",10,5,NA
"marineMammals",1990,"834ce9fffffffff",1,1,NA
"marineMammals",1990,"836d46fffffffff",7,4,NA
"marineMammals",1990,"836d16fffffffff",2,2,NA
"marineMammals",1990,"836d03fffffffff",6,5,NA
"marineMammals",1990,"8344f6fffffffff",251,4,3.35930508383301
"marineMammals",1990,"834584fffffffff",2,2,NA
"marineMammals",1990,"834cc4fffffffff",16,2,NA
"marineMammals",1990,"834cf0fffffffff",110,1,1
"marineMammals",1990,"8366b5fffffffff",13,1,NA
"marineMammals",1990,"835e58fffffffff",1,1,NA
"marineMammals",1990,"834c22fffffffff",1,1,NA
"marineMammals",1990,"834504fffffffff",1,1,NA
"marineMammals",1990,"836c21fffffffff",7,3,NA
"marineMammals",1990,"834cf3fffffffff",343,1,1
"marineMammals",1990,"8345b2fffffffff",1,1,NA
"marineMammals",1990,"83451afffffffff",1,1,NA
"marineMammals",1990,"834cc0fffffffff",69,3,2.44927536231882
"marineMammals",1990,"835e48fffffffff",1,1,NA
"marineMammals",1990,"8366b4fffffffff",2,1,NA
"marineMammals",1990,"834466fffffffff",38,11,NA
"marineMammals",1990,"836d58fffffffff",6,4,NA
"marineMammals",1990,"836d42fffffffff",36,7,NA
"marineMammals",1990,"83440afffffffff",34,6,NA
"marineMammals",1990,"836d0bfffffffff",16,6,NA
"marineMammals",1990,"836d0dfffffffff",21,7,NA
"marineMammals",1990,"836d63fffffffff",34,6,NA
"marineMammals",1990,"836d50fffffffff",20,8,NA
"marineMammals",1990,"83440cfffffffff",10,3,NA
"marineMammals",1990,"835e62fffffffff",5,5,NA
"marineMammals",1990,"83441bfffffffff",176,1,1
"marineMammals",1990,"834474fffffffff",26,11,NA
"marineMammals",1990,"836769fffffffff",1,1,NA
"marineMammals",1990,"83441afffffffff",550,2,1.99456170001167
"marineMammals",1990,"83454bfffffffff",13,8,NA
"marineMammals",1990,"836d04fffffffff",8,2,NA
"marineMammals",1990,"8344b6fffffffff",2,2,NA
"marineMammals",1990,"834548fffffffff",1,1,NA
"marineMammals",1990,"834485fffffffff",18,4,NA
"marineMammals",1990,"836c28fffffffff",3,3,NA
"marineMammals",1990,"836d09fffffffff",5,4,NA
"marineMammals",1990,"835e42fffffffff",10,3,NA
"marineMammals",1990,"836d0efffffffff",3,2,NA
"marineMammals",1990,"8366a5fffffffff",1,1,NA
"marineMammals",1990,"834412fffffffff",1066,1,1
"marineMammals",1990,"8345b6fffffffff",1,1,NA
"marineMammals",1990,"83455afffffffff",8,3,NA
"marineMammals",1990,"834d49fffffffff",1,1,NA
"marineMammals",1990,"834413fffffffff",1754,2,1.9369501877685
"marineMammals",1990,"834cf6fffffffff",1763,1,1
"marineMammals",1990,"8345b4fffffffff",1,1,NA
"marineMammals",1990,"834cf5fffffffff",1,1,NA
"marineMammals",1990,"835e75fffffffff",2,2,NA
"marineMammals",1990,"83440dfffffffff",30,5,NA
"marineMammals",1990,"834549fffffffff",8,6,NA
"marineMammals",1990,"834401fffffffff",7,4,NA
"marineMammals",1990,"836d11fffffffff",7,3,NA
"marineMammals",1990,"836d71fffffffff",13,4,NA
"marineMammals",1990,"834461fffffffff",1,1,NA
"marineMammals",1990,"834cc1fffffffff",3,3,NA
"marineMammals",1990,"836c2dfffffffff",21,6,NA
"marineMammals",1990,"83454afffffffff",11,7,NA
"marineMammals",1990,"834559fffffffff",21,7,NA
"marineMammals",1990,"834409fffffffff",87,11,9.21717168310716
"marineMammals",1990,"836d2bfffffffff",15,3,NA
"marineMammals",1990,"836d62fffffffff",16,5,NA
"marineMammals",1990,"834cb3fffffffff",3,2,NA
"marineMammals",1990,"834519fffffffff",1,1,NA
"marineMammals",1990,"834483fffffffff",2,1,NA
"marineMammals",1990,"836d19fffffffff",7,2,NA
"marineMammals",1990,"836dadfffffffff",3,2,NA
"marineMammals",1990,"836c22fffffffff",13,4,NA
"marineMammals",1990,"836d1bfffffffff",6,4,NA
"marineMammals",1990,"836d06fffffffff",5,4,NA
"marineMammals",1990,"834415fffffffff",16,4,NA
"marineMammals",1990,"836d15fffffffff",8,5,NA
"marineMammals",1990,"836d6bfffffffff",14,5,NA
"marineMammals",1990,"8344a3fffffffff",4,2,NA
"marineMammals",1990,"834411fffffffff",28,2,NA
"marineMammals",1990,"836d2afffffffff",4,2,NA
"marineMammals",1990,"834d4bfffffffff",2,2,NA
"marineMammals",1990,"834558fffffffff",4,2,NA
"marineMammals",1990,"836d45fffffffff",3,3,NA
"marineMammals",1990,"834ceefffffffff",18,2,NA
"marineMammals",1990,"834cf4fffffffff",1,1,NA
"marineMammals",1990,"834c80fffffffff",1,1,NA
"marineMammals",1990,"836773fffffffff",1,1,NA
"marineMammals",2000,"8366b0fffffffff",93,5,4.1074765016253
"marineMammals",2000,"834405fffffffff",5,4,NA
"marineMammals",2000,"834894fffffffff",65,5,4.53809797409685
"marineMammals",2000,"835f59fffffffff",11,3,NA
"marineMammals",2000,"834400fffffffff",3,2,NA
"marineMammals",2000,"834476fffffffff",55,7,6.71342354361223
"marineMammals",2000,"836c04fffffffff",16,6,NA
"marineMammals",2000,"836d13fffffffff",5,3,NA
"marineMammals",2000,"836d4efffffffff",18,5,NA
"marineMammals",2000,"8344f2fffffffff",87,4,3.14942528735633
"marineMammals",2000,"836c30fffffffff",1,1,NA
"marineMammals",2000,"834419fffffffff",11,2,NA
"marineMammals",2000,"836d4dfffffffff",18,10,NA
"marineMammals",2000,"834546fffffffff",3,1,NA
"marineMammals",2000,"834429fffffffff",8,3,NA
"marineMammals",2000,"834454fffffffff",102,4,2.9731476179759
"marineMammals",2000,"835e4efffffffff",3,3,NA
"marineMammals",2000,"836d5cfffffffff",9,5,NA
"marineMammals",2000,"836d44fffffffff",4,4,NA
"marineMammals",2000,"834c9afffffffff",167,6,2.70802972368488
"marineMammals",2000,"836d5dfffffffff",1,1,NA
"marineMammals",2000,"83450bfffffffff",2,1,NA
"marineMammals",2000,"834598fffffffff",57,4,3.87599681020733
"marineMammals",2000,"836d75fffffffff",9,3,NA
"marineMammals",2000,"834473fffffffff",11,3,NA
"marineMammals",2000,"834555fffffffff",1,1,NA
"marineMammals",2000,"834428fffffffff",5,1,NA
"marineMammals",2000,"83459dfffffffff",19,5,NA
"marineMammals",2000,"83441dfffffffff",9,4,NA
"marineMammals",2000,"836d1dfffffffff",4,2,NA
"marineMammals",2000,"8344e6fffffffff",252,2,1.97432356669232
"marineMammals",2000,"8344f5fffffffff",9,1,NA
"marineMammals",2000,"836c2cfffffffff",1,1,NA
"marineMammals",2000,"835e51fffffffff",1,1,NA
"marineMammals",2000,"83442afffffffff",8,3,NA
"marineMammals",2000,"83676efffffffff",3,2,NA
"marineMammals",2000,"8344b3fffffffff",3,2,NA
"marineMammals",2000,"834583fffffffff",1,1,NA
"marineMammals",2000,"834d12fffffffff",2,1,NA
"marineMammals",2000,"836741fffffffff",19,1,NA
"marineMammals",2000,"835e65fffffffff",1,1,NA
"marineMammals",2000,"8345b0fffffffff",3,2,NA
"marineMammals",2000,"8344b6fffffffff",8,4,NA
"marineMammals",2000,"834566fffffffff",1,1,NA
"marineMammals",2000,"836c15fffffffff",3,2,NA
"marineMammals",2000,"83441bfffffffff",282,3,2.49810703036671
"marineMammals",2000,"83440afffffffff",13,6,NA
"marineMammals",2000,"83440cfffffffff",11,5,NA
"marineMammals",2000,"836d63fffffffff",9,4,NA
"marineMammals",2000,"835f5afffffffff",15,5,NA
"marineMammals",2000,"835e44fffffffff",3,2,NA
"marineMammals",2000,"836d69fffffffff",4,1,NA
"marineMammals",2000,"834551fffffffff",3,1,NA
"marineMammals",2000,"834466fffffffff",315,4,1.97008833990225
"marineMammals",2000,"834d49fffffffff",10,5,NA
"marineMammals",2000,"835e42fffffffff",30,7,NA
"marineMammals",2000,"836d09fffffffff",6,4,NA
"marineMammals",2000,"836d0efffffffff",12,5,NA
"marineMammals",2000,"834474fffffffff",111,5,3.34468171394967
"marineMammals",2000,"835f5efffffffff",2,2,NA
"marineMammals",2000,"836d42fffffffff",5,3,NA
"marineMammals",2000,"83441afffffffff",663,2,1.58077700640035
"marineMammals",2000,"8366a5fffffffff",4,1,NA
"marineMammals",2000,"836d04fffffffff",6,2,NA
"marineMammals",2000,"836d0dfffffffff",6,2,NA
"marineMammals",2000,"83454bfffffffff",91,4,3.5616206515083
"marineMammals",2000,"835e62fffffffff",2,2,NA
"marineMammals",2000,"834412fffffffff",1032,1,1
"marineMammals",2000,"836d0bfffffffff",7,5,NA
"marineMammals",2000,"834554fffffffff",13,2,NA
"marineMammals",2000,"83455afffffffff",3,1,NA
"marineMammals",2000,"834cf6fffffffff",1242,2,1.04025764895361
"marineMammals",2000,"836d58fffffffff",8,5,NA
"marineMammals",2000,"836769fffffffff",3,2,NA
"marineMammals",2000,"836d50fffffffff",8,4,NA
"marineMammals",2000,"834463fffffffff",13,1,NA
"marineMammals",2000,"834413fffffffff",1873,2,1.99067718194557
"marineMammals",2000,"836d60fffffffff",14,1,NA
"marineMammals",2000,"836626fffffffff",1,1,NA
"marineMammals",2000,"834420fffffffff",1,1,NA
"marineMammals",2000,"836750fffffffff",1,1,NA
"marineMammals",2000,"8366b4fffffffff",11,1,NA
"marineMammals",2000,"835e5efffffffff",1,1,NA
"marineMammals",2000,"834d93fffffffff",1,1,NA
"marineMammals",2000,"834548fffffffff",8,1,NA
"marineMammals",2000,"836612fffffffff",4,2,NA
"marineMammals",2000,"836d68fffffffff",38,2,NA
"marineMammals",2000,"834562fffffffff",2,1,NA
"marineMammals",2000,"834430fffffffff",13,1,NA
"marineMammals",2000,"834896fffffffff",646,8,2.22201278373696
"marineMammals",2000,"834406fffffffff",22,8,NA
"marineMammals",2000,"835f5bfffffffff",14,4,NA
"marineMammals",2000,"836d4afffffffff",4,3,NA
"marineMammals",2000,"835f4bfffffffff",4,3,NA
"marineMammals",2000,"836d0cfffffffff",6,4,NA
"marineMammals",2000,"83441efffffffff",3396,2,1.99841864332925
"marineMammals",2000,"834465fffffffff",238,7,3.62136209031254
"marineMammals",2000,"835f58fffffffff",13,3,NA
"marineMammals",2000,"834433fffffffff",5,5,NA
"marineMammals",2000,"836da9fffffffff",10,4,NA
"marineMammals",2000,"834505fffffffff",387,1,1
"marineMammals",2000,"834890fffffffff",13,3,NA
"marineMammals",2000,"8344a2fffffffff",3,3,NA
"marineMammals",2000,"834460fffffffff",30,4,NA
"marineMammals",2000,"834403fffffffff",15,6,NA
"marineMammals",2000,"8348b2fffffffff",16,2,NA
"marineMammals",2000,"836c23fffffffff",13,7,NA
"marineMammals",2000,"836c36fffffffff",4,4,NA
"marineMammals",2000,"834404fffffffff",5,3,NA
"marineMammals",2000,"836c31fffffffff",20,5,NA
"marineMammals",2000,"8344f4fffffffff",498,1,1
"marineMammals",2000,"836d55fffffffff",1,1,NA
"marineMammals",2000,"836c26fffffffff",2,2,NA
"marineMammals",2000,"834cabfffffffff",2,1,NA
"marineMammals",2000,"836c2efffffffff",4,3,NA
"marineMammals",2000,"834422fffffffff",1,1,NA
"marineMammals",2000,"834462fffffffff",5,2,NA
"marineMammals",2000,"834ceafffffffff",14,1,NA
"marineMammals",2000,"834da1fffffffff",2,1,NA
"marineMammals",2000,"8344adfffffffff",35,1,NA
"marineMammals",2000,"83458bfffffffff",1,1,NA
"marineMammals",2000,"834c9cfffffffff",1,1,NA
"marineMammals",2000,"8366a2fffffffff",3,1,NA
"marineMammals",2000,"836620fffffffff",1,1,NA
"marineMammals",2000,"834993fffffffff",69,2,1.98150551589877
"marineMammals",2000,"836c25fffffffff",1,1,NA
"marineMammals",2000,"834996fffffffff",1,1,NA
"marineMammals",2000,"834486fffffffff",165,9,5.55764037160262
"marineMammals",2000,"834470fffffffff",2272,11,1.7355147010806
"marineMammals",2000,"835e40fffffffff",16,4,NA
"marineMammals",2000,"834489fffffffff",13,3,NA
"marineMammals",2000,"8344b5fffffffff",51391,10,1.09483015118233
"marineMammals",2000,"836d70fffffffff",13,4,NA
"marineMammals",2000,"836d76fffffffff",53,5,4.99778024417314
"marineMammals",2000,"83440bfffffffff",42,8,NA
"marineMammals",2000,"836d48fffffffff",20,7,NA
"marineMammals",2000,"834432fffffffff",8,6,NA
"marineMammals",2000,"8344b1fffffffff",1232,18,7.48059191249204
"marineMammals",2000,"834475fffffffff",270,7,3.7524001864962
"marineMammals",2000,"835e4bfffffffff",15,2,NA
"marineMammals",2000,"836d14fffffffff",19,8,NA
"marineMammals",2000,"83448dfffffffff",25,5,NA
"marineMammals",2000,"835e5cfffffffff",25,7,NA
"marineMammals",2000,"836d56fffffffff",18,5,NA
"marineMammals",2000,"83458afffffffff",38,1,NA
"marineMammals",2000,"836d05fffffffff",10,3,NA
"marineMammals",2000,"83456bfffffffff",1,1,NA
"marineMammals",2000,"836d00fffffffff",24,6,NA
"marineMammals",2000,"835f49fffffffff",6,2,NA
"marineMammals",2000,"836d66fffffffff",2,1,NA
"marineMammals",2000,"834564fffffffff",3,1,NA
"marineMammals",2000,"834569fffffffff",1,1,NA
"marineMammals",2000,"834414fffffffff",2,2,NA
"marineMammals",2000,"834580fffffffff",1,1,NA
"marineMammals",2000,"8366b1fffffffff",3,1,NA
"marineMammals",2000,"834588fffffffff",104,3,2.4119909937222
"marineMammals",2000,"83458efffffffff",1,1,NA
"marineMammals",2000,"835e4afffffffff",1,1,NA
"marineMammals",2000,"8344a9fffffffff",299,1,1
"marineMammals",2000,"8344f0fffffffff",194,1,1
"marineMammals",2000,"835e43fffffffff",118,14,10.9070438055203
"marineMammals",2000,"835e46fffffffff",46,13,NA
"marineMammals",2000,"835e66fffffffff",14,8,NA
"marineMammals",2000,"834992fffffffff",17,2,NA
"marineMammals",2000,"834589fffffffff",9,7,NA
"marineMammals",2000,"836d46fffffffff",9,3,NA
"marineMammals",2000,"836756fffffffff",1,1,NA
"marineMammals",2000,"834402fffffffff",9,3,NA
"marineMammals",2000,"8344b0fffffffff",20,9,NA
"marineMammals",2000,"836d6afffffffff",19,5,NA
"marineMammals",2000,"836d6efffffffff",13,3,NA
"marineMammals",2000,"8344abfffffffff",460,2,1.1086956521737
"marineMammals",2000,"836d10fffffffff",21,8,NA
"marineMammals",2000,"83458cfffffffff",2,1,NA
"marineMammals",2000,"836c21fffffffff",31,7,NA
"marineMammals",2000,"836d03fffffffff",2,2,NA
"marineMammals",2000,"834cc4fffffffff",1,1,NA
"marineMammals",2000,"8366b5fffffffff",18,1,NA
"marineMammals",2000,"835e55fffffffff",2,2,NA
"marineMammals",2000,"834ce9fffffffff",8,2,NA
"marineMammals",2000,"836d4cfffffffff",9,6,NA
"marineMammals",2000,"8345a3fffffffff",2,1,NA
"marineMammals",2000,"8344f6fffffffff",289,2,1.17301038062305
"marineMammals",2000,"836d73fffffffff",7,4,NA
"marineMammals",2000,"836c20fffffffff",5,2,NA
"marineMammals",2000,"83455bfffffffff",8,2,NA
"marineMammals",2000,"836d16fffffffff",6,5,NA
"marineMammals",2000,"834531fffffffff",4,1,NA
"marineMammals",2000,"836d52fffffffff",4,3,NA
"marineMammals",2000,"834cf3fffffffff",3,1,NA
"marineMammals",2000,"834d56fffffffff",1,1,NA
"marineMammals",2000,"8345b2fffffffff",1,1,NA
"marineMammals",2000,"83441cfffffffff",5,2,NA
"marineMammals",2000,"834c98fffffffff",14,1,NA
"marineMammals",2000,"834495fffffffff",1,1,NA
"marineMammals",2000,"834484fffffffff",29,10,NA
"marineMammals",2000,"83449bfffffffff",1,1,NA
"marineMammals",2000,"8348b6fffffffff",3,1,NA
"marineMammals",2000,"834db5fffffffff",3,2,NA
"marineMammals",2000,"834892fffffffff",11,3,NA
"marineMammals",2000,"835e5dfffffffff",20,9,NA
"marineMammals",2000,"8344e4fffffffff",678,3,1.70589574853777
"marineMammals",2000,"834471fffffffff",3,3,NA
"marineMammals",2000,"834408fffffffff",88,6,5.12401276830891
"marineMammals",2000,"8344e5fffffffff",131,3,2.89614141078096
"marineMammals",2000,"8344a1fffffffff",2328,2,1.99999999999755
"marineMammals",2000,"834472fffffffff",2216,9,1.88991253942743
"marineMammals",2000,"834c94fffffffff",7,5,NA
"marineMammals",2000,"836d0afffffffff",3,3,NA
"marineMammals",2000,"836743fffffffff",70,5,4.63560818337773
"marineMammals",2000,"836d51fffffffff",42,9,NA
"marineMammals",2000,"836c06fffffffff",10,7,NA
"marineMammals",2000,"836d18fffffffff",3,3,NA
"marineMammals",2000,"836d53fffffffff",3,3,NA
"marineMammals",2000,"83442bfffffffff",8,2,NA
"marineMammals",2000,"834416fffffffff",23,2,NA
"marineMammals",2000,"834d1afffffffff",1,1,NA
"marineMammals",2000,"836611fffffffff",1,1,NA
"marineMammals",2000,"836d08fffffffff",5,4,NA
"marineMammals",2000,"836d49fffffffff",1,1,NA
"marineMammals",2000,"83454dfffffffff",49,1,NA
"marineMammals",2000,"835e71fffffffff",7,2,NA
"marineMammals",2000,"836d40fffffffff",10,3,NA
"marineMammals",2000,"835e45fffffffff",1,1,NA
"marineMammals",2000,"836c35fffffffff",1,1,NA
"marineMammals",2000,"834499fffffffff",2,1,NA
"marineMammals",2000,"836c24fffffffff",5,3,NA
"marineMammals",2000,"834ce3fffffffff",2,2,NA
"marineMammals",2000,"834ce8fffffffff",24,6,NA
"marineMammals",2000,"836c33fffffffff",12,7,NA
"marineMammals",2000,"836d1efffffffff",7,4,NA
"marineMammals",2000,"8366b6fffffffff",21,7,NA
"marineMammals",2000,"836746fffffffff",3,2,NA
"marineMammals",2000,"836d1cfffffffff",8,4,NA
"marineMammals",2000,"834464fffffffff",315,10,3.05251653757711
"marineMammals",2000,"8344b4fffffffff",9,3,NA
"marineMammals",2000,"834575fffffffff",2,1,NA
"marineMammals",2000,"836622fffffffff",157,1,1
"marineMammals",2000,"835e41fffffffff",2,1,NA
"marineMammals",2000,"835e49fffffffff",1,1,NA
"marineMammals",2000,"83440efffffffff",12,4,NA
"marineMammals",2000,"836d43fffffffff",10,5,NA
"marineMammals",2000,"8344a5fffffffff",418,3,2.11961722488046
"marineMammals",2000,"836752fffffffff",1,1,NA
"marineMammals",2000,"83679efffffffff",6,2,NA
"marineMammals",2000,"834456fffffffff",11,3,NA
"marineMammals",2000,"8366a1fffffffff",9,2,NA
"marineMammals",2000,"83442dfffffffff",5,1,NA
"marineMammals",2000,"834435fffffffff",2,1,NA
"marineMammals",2000,"834cc5fffffffff",2,2,NA
"marineMammals",2000,"834565fffffffff",2,2,NA
"marineMammals",2000,"834418fffffffff",22,3,NA
"marineMammals",2000,"836d1afffffffff",4,3,NA
"marineMammals",2000,"836d5efffffffff",9,5,NA
"marineMammals",2000,"83455efffffffff",1,1,NA
"marineMammals",2000,"834da2fffffffff",2,2,NA
"marineMammals",2000,"8344a8fffffffff",585,1,1
"marineMammals",2000,"8344acfffffffff",64,1,1
"marineMammals",2000,"834c96fffffffff",1,1,NA
"marineMammals",2000,"834480fffffffff",2,2,NA
"marineMammals",2000,"836d74fffffffff",8,1,NA
"marineMammals",2000,"834421fffffffff",1,1,NA
"marineMammals",2000,"834509fffffffff",1,1,NA
"marineMammals",2000,"8344aefffffffff",893,1,1
"marineMammals",2000,"834cb2fffffffff",2,2,NA
"marineMammals",2000,"83676afffffffff",1,1,NA
"marineMammals",2000,"83679bfffffffff",2,1,NA
"marineMammals",2000,"834452fffffffff",2,1,NA
"marineMammals",2000,"83446cfffffffff",4,1,NA
"marineMammals",2000,"834556fffffffff",1,1,NA
"marineMammals",2000,"836d06fffffffff",10,4,NA
"marineMammals",2000,"836d2bfffffffff",23,3,NA
"marineMammals",2000,"83454afffffffff",10,3,NA
"marineMammals",2000,"834409fffffffff",568,11,3.23821148642209
"marineMammals",2000,"834501fffffffff",44,3,NA
"marineMammals",2000,"834415fffffffff",2,2,NA
"marineMammals",2000,"836d6bfffffffff",26,5,NA
"marineMammals",2000,"836d19fffffffff",2,2,NA
"marineMammals",2000,"836c22fffffffff",6,4,NA
"marineMammals",2000,"836d1bfffffffff",3,3,NA
"marineMammals",2000,"834411fffffffff",9,2,NA
"marineMammals",2000,"836d2afffffffff",8,3,NA
"marineMammals",2000,"834544fffffffff",1,1,NA
"marineMammals",2000,"834549fffffffff",480,2,1.19767745302702
"marineMammals",2000,"835e75fffffffff",1,1,NA
"marineMammals",2000,"834401fffffffff",8,3,NA
"marineMammals",2000,"83440dfffffffff",107,4,2.91450012542912
"marineMammals",2000,"836d62fffffffff",42,5,NA
"marineMammals",2000,"836c2dfffffffff",4,4,NA
"marineMammals",2000,"834559fffffffff",30,6,NA
"marineMammals",2000,"834558fffffffff",5,3,NA
"marineMammals",2000,"836dadfffffffff",12,4,NA
"marineMammals",2000,"836d15fffffffff",11,3,NA
"marineMammals",2000,"836d45fffffffff",7,3,NA
"marineMammals",2000,"834cb3fffffffff",3,3,NA
"marineMammals",2000,"834560fffffffff",2,1,NA
"marineMammals",2000,"83449cfffffffff",1,1,NA
"marineMammals",2000,"8367a6fffffffff",1,1,NA
"marineMammals",2000,"83450efffffffff",33,2,NA
"marineMammals",2000,"836d71fffffffff",4,2,NA
"marineMammals",2000,"834522fffffffff",1,1,NA
"marineMammals",2000,"834d4bfffffffff",1,1,NA
"marineMammals",2000,"836773fffffffff",3,1,NA
"marineMammals",2000,"834572fffffffff",2,1,NA
"marineMammals",2000,"834540fffffffff",2,1,NA
"marineMammals",2000,"834596fffffffff",3,2,NA
"marineMammals",2000,"834895fffffffff",3,1,NA
"marineMammals",2000,"834553fffffffff",3,1,NA
"marineMammals",2000,"834461fffffffff",14,1,NA
"marineMammals",2010,"8366b4fffffffff",17,1,NA
"marineMammals",2010,"83440afffffffff",12,4,NA
"marineMammals",2010,"834466fffffffff",4,2,NA
"marineMammals",2010,"83440cfffffffff",5,2,NA
"marineMammals",2010,"835e48fffffffff",1,1,NA
"marineMammals",2010,"834c20fffffffff",1,1,NA
"marineMammals",2010,"83441afffffffff",809,2,1.43849078211813
"marineMammals",2010,"836769fffffffff",1,1,NA
"marineMammals",2010,"83441bfffffffff",248,3,2.1973395502588
"marineMammals",2010,"834cf6fffffffff",475,2,1.10526315789477
"marineMammals",2010,"835e42fffffffff",23,4,NA
"marineMammals",2010,"83676bfffffffff",2,1,NA
"marineMammals",2010,"834412fffffffff",996,2,1.18644188782727
"marineMammals",2010,"834413fffffffff",2439,2,1.28283272973202
"marineMammals",2010,"834474fffffffff",28,4,NA
"marineMammals",2010,"834cc0fffffffff",1,1,NA
"marineMammals",2010,"8344d4fffffffff",2,1,NA
"marineMammals",2010,"834893fffffffff",1,1,NA
"marineMammals",2010,"83454bfffffffff",4,1,NA
"marineMammals",2010,"834d49fffffffff",3,2,NA
"marineMammals",2010,"834c2afffffffff",1,1,NA
"marineMammals",2010,"83455afffffffff",2,1,NA
"marineMammals",2010,"834554fffffffff",1,1,NA
"marineMammals",2010,"834463fffffffff",53,1,1
"marineMammals",2010,"836d15fffffffff",79,1,1
"marineMammals",2010,"834481fffffffff",1,1,NA
"marineMammals",2010,"834549fffffffff",12,2,NA
"marineMammals",2010,"834ceefffffffff",8,8,NA
"marineMammals",2010,"834401fffffffff",7,3,NA
"marineMammals",2010,"834895fffffffff",2,1,NA
"marineMammals",2010,"836631fffffffff",1,1,NA
"marineMammals",2010,"834559fffffffff",4,3,NA
