"cell","spue","effort","target"
"8544508bfffffff",0,2,0
"85445093fffffff",0,7,0
"85445417fffffff",0,4,0
"85445553fffffff",0,4,0
"8544558ffffffff",0,3,0
"854455d7fffffff",0,1,0
"8544564ffffffff",0,2,0
"854456a7fffffff",0,5,0
"854456abfffffff",0,1,0
"854456affffffff",0,1,0
"8544601bfffffff",0,1,0
"8544608bfffffff",0,1,0
"85446093fffffff",0,1,0
"854460bbfffffff",0,3,0
"8544611bfffffff",0,1,0
"8544614bfffffff",0,3,0
"854461bbfffffff",0,2,0
"85446237fffffff",0,1,0
"854462affffffff",0,1,0
"85446327fffffff",0,1,0
"8544633bfffffff",0,1,0
"8544638bfffffff",0,4,0
"854463cbfffffff",0,2,0
"85446533fffffff",0,9,0
"85446c1bfffffff",0,185,0
"85447027fffffff",0,2,0
"8544702ffffffff",0,2,0
"854471a7fffffff",0,1,0
"854471abfffffff",0,5,0
"85447317fffffff",0,2,0
"854473abfffffff",0,1,0
"8566b053fffffff",0,3,0
"8566b6dbfffffff",0,1,0
"856d0013fffffff",0,2,0
"856d0443fffffff",0,4,0
"856d0463fffffff",0,1,0
"856d0963fffffff",0,4,0
"856d0c33fffffff",0,1,0
"856d0c87fffffff",0,1,0
"856d0d4ffffffff",0,1,0
"856d0ec7fffffff",0,2,0
"856d42b7fffffff",0,3,0
"856d4493fffffff",0,1,0
"856d4663fffffff",0,2,0
"856d4dcbfffffff",0,1,0
"856d5023fffffff",0,5,0
"856d5487fffffff",0,2,0
"856d62c7fffffff",0,1,0
"856d6323fffffff",0,1,0
"856d6b1bfffffff",0,4,0
"856d6e6bfffffff",0,1,0
"856d70affffffff",0,1,0
"856d71c3fffffff",0,3,0
"856d73cffffffff",0,1,0
"85448447fffffff",0,5,0
"854486a7fffffff",0,3,0
"85448c3bfffffff",0,2,0
"85448ca7fffffff",0,1,0
"85448d13fffffff",0,2,0
"85448d87fffffff",0,4,0
"85448d8bfffffff",0,4,0
"85448da3fffffff",0,24,0
"85448dd7fffffff",0,2,0
"8544a567fffffff",0,342,0
"8544a5b3fffffff",0,2,0
"8544a857fffffff",0,12,0
"8544a87bfffffff",0,2,0
"8544aab3fffffff",0,2,0
"8544027bfffffff",0,5,0
"854ce8a3fffffff",0,1,0
"855e435bfffffff",0,1,0
"855e46affffffff",0,3,0
"855e4e93fffffff",0,1,0
"855e51bbfffffff",0,2,0
"855f5953fffffff",0,1,0
"855f5bcffffffff",0,2,0
"8544ab2bfffffff",0,8,0
"8544ab37fffffff",0,7,0
"8544ab83fffffff",0,7,0
"8544ae2ffffffff",0,1,0
"8544aeabfffffff",0,1,0
"8544e43bfffffff",0,52,0
"8544e44bfffffff",0,1,0
"8544e453fffffff",0,1,0
"8544e463fffffff",0,20,0
"8544e47bfffffff",0,38,0
"8544e4cffffffff",0,1,0
"8544e553fffffff",0,49,0
"8544e55bfffffff",0,35,0
"8544e5a7fffffff",0,1,0
"8544e5d3fffffff",0,1,0
"8544e5d7fffffff",0,5,0
"8544e633fffffff",0,5,0
"8544e6b7fffffff",0,45,0
"8544f217fffffff",0,8,0
"8544f253fffffff",0,65,0
"8544f283fffffff",0.2,10,2
"8544f28ffffffff",0.0666666666666667,15,1
"8544f297fffffff",0,7,0
"8544f2b3fffffff",0.166666666666667,12,2
"8544f623fffffff",0.0384615384615385,26,1
"8544f62ffffffff",0.2,10,2
"8544f633fffffff",0.0204081632653061,49,1
"8544f63bfffffff",0.0666666666666667,15,1
"8544f64ffffffff",0,1,0
"8544f67bfffffff",0,3,0
"8544f6c7fffffff",0,32,0
"8544f6d3fffffff",0,9,0
"85450187fffffff",0,2,0
"85450193fffffff",0,1,0
"85450507fffffff",0,11,0
"8544186ffffffff",0,1,0
"85441987fffffff",0,1,0
"85441a87fffffff",0,1,0
"85441aa3fffffff",0,1,0
"85441aa7fffffff",0,2,0
"85441b03fffffff",0,3,0
"85441b83fffffff",0,2,0
"85441cd7fffffff",0,1,0
"85441d03fffffff",0,1,0
"85441d27fffffff",0,2,0
"85441d9bfffffff",0,1,0
"85441e2ffffffff",0,12,0
"85441e97fffffff",0,6,0
"85441ea3fffffff",0,1,0
"85441ebbfffffff",0,3,0
"85444493fffffff",0,2,0
"8548960ffffffff",0,2,0
"85489653fffffff",0.0217391304347826,46,1
"8548969bfffffff",0,49,0
"8548b2c3fffffff",0,1,0
"854c9337fffffff",0,1,0
"854c9363fffffff",0.5,2,1
"854c9453fffffff",0,1,0
"854c9acffffffff",0,6,0
"854cc66bfffffff",0,1,0
"854cc66ffffffff",0,1,0
"854cd0b7fffffff",0,1,0
"85454463fffffff",0,1,0
"854546b3fffffff",0,1,0
"85454957fffffff",0,4,0
"85454963fffffff",0,9,0
"854549b3fffffff",0,3,0
"854549c7fffffff",0,2,0
"85454a6ffffffff",0,2,0
"85454b27fffffff",0,6,0
"85454b37fffffff",0,7,0
"85454d6ffffffff",0,2,0
"85458997fffffff",0,4,0
"8544091bfffffff",0,5,0
"854409d3fffffff",0,1,0
"854409d7fffffff",0,1,0
"85440c27fffffff",0,2,0
"85440d9bfffffff",0,1,0
"85440e13fffffff",0,1,0
"8544148bfffffff",0,1,0
"854414a3fffffff",0,2,0
"854460c7fffffff",0,3,0
"854462cbfffffff",0,1,0
"8544642bfffffff",0,5,0
"85446583fffffff",0,11,0
"8544658bfffffff",0,4,0
"85446617fffffff",0,7,0
"85446627fffffff",0,1,0
"85446643fffffff",0,5,0
"85446693fffffff",0,64,0
"854470abfffffff",0,1,0
"854470d7fffffff",0,5,0
"85447187fffffff",0,1,0
"854472d7fffffff",0,1,0
"8544742ffffffff",0,12,0
"8544745bfffffff",0,1,0
"854474b3fffffff",0,2,0
"854474dbfffffff",0,1,0
"85447517fffffff",0,3,0
"8567816ffffffff",0,1,0
"856d11dbfffffff",0,1,0
"856d480bfffffff",0,1,0
"856d58a3fffffff",0,1,0
"85447667fffffff",0,3,0
"8544766ffffffff",0,1,0
"8544802bfffffff",0,1,0
"8544810ffffffff",0,1,0
"8544828bfffffff",0,1,0
"854485bbfffffff",0,1,0
"85448a23fffffff",0,1,0
"85448e83fffffff",0,1,0
"854498dbfffffff",0,1,0
"85449a77fffffff",0,1,0
"85449aaffffffff",0,1,0
"85449b13fffffff",0,1,0
"85449e77fffffff",0,1,0
"85449e7bfffffff",0,1,0
"852ac963fffffff",0,1,0
"852acb8bfffffff",0,2,0
"85440067fffffff",0,1,0
"8544041bfffffff",0,1,0
"85440427fffffff",0,1,0
"85440847fffffff",0,1,0
"854408a7fffffff",0,1,0
"854cea43fffffff",0,1,0
"854ced67fffffff",0.333333333333333,3,1
"854cf51bfffffff",0,1,0
"854cf58bfffffff",0,1,0
"854d041bfffffff",0,1,0
"854d120ffffffff",0,1,0
"854d2887fffffff",0,1,0
"854d2c23fffffff",0,1,0
"854d35c3fffffff",0,1,0
"854d498ffffffff",0,2,0
"854d7457fffffff",0,1,0
"854d8073fffffff",0,1,0
"854d80d3fffffff",0,1,0
"854d8247fffffff",0,1,0
"854d82d7fffffff",0,1,0
"854d864ffffffff",0,1,0
"854d86abfffffff",0,1,0
"854d90a7fffffff",0,1,0
"854d915bfffffff",0,1,0
"854d9303fffffff",0,1,0
"854d9443fffffff",0,1,0
"854d9603fffffff",0,1,0
"854d962bfffffff",0,2,0
"854d965bfffffff",0,1,0
"854da003fffffff",0,1,0
"854da177fffffff",0,1,0
"854da24bfffffff",0,1,0
"854da43bfffffff",0,1,0
"854db097fffffff",0,1,0
"854db397fffffff",0,1,0
"854db507fffffff",0,1,0
"855e4047fffffff",0,3,0
"855e4287fffffff",0.5,2,1
"855e430bfffffff",0.5,4,2
"855e463bfffffff",0,2,0
"855e46abfffffff",0.5,2,1
"855e5507fffffff",0,1,0
"855e5517fffffff",0,1,0
"855e5d57fffffff",0,1,0
"8544aadbfffffff",0,1,0
"8544b013fffffff",0,1,0
"8544b01bfffffff",0,6,0
"8544b593fffffff",0,1,0
"8544b5cbfffffff",0,13,0
"85441677fffffff",0,1,0
"85442237fffffff",0,1,0
"854428a3fffffff",0,2,0
"85442aaffffffff",0,1,0
"85442b57fffffff",0,1,0
"85443003fffffff",0,2,0
"8544304bfffffff",0,2,0
"8544333bfffffff",0,2,0
"8544336ffffffff",0,1,0
"854559cbfffffff",0,3,0
"854466c3fffffff",0,1,0
"85455933fffffff",0,1,0
"85455bcffffffff",0,1,0
"8566b2c7fffffff",0,1,0
"856c05b3fffffff",0,1,0
"856c201bfffffff",0,2,0
"856c20c7fffffff",0,1,0
"856c234bfffffff",0,1,0
"856c2367fffffff",0,2,0
"856c249bfffffff",0,2,0
"856c2623fffffff",0,1,0
"856c269bfffffff",0,1,0
"856c2893fffffff",0,1,0
"856c2c6bfffffff",0,1,0
"856c2d53fffffff",0,2,0
"856c3177fffffff",0,1,0
"856c34a7fffffff",0,1,0
"856c3513fffffff",0,1,0
"856d40b7fffffff",0,1,0
"856d46b7fffffff",0,1,0
"856d487bfffffff",0,1,0
"856d4c4bfffffff",0,1,0
"856d4d4bfffffff",0,1,0
"856d5113fffffff",0,2,0
"856d514ffffffff",0,2,0
"856d517bfffffff",0,1,0
"856d5217fffffff",0,2,0
"856d5323fffffff",0,1,0
"856d5cc3fffffff",0,2,0
"856d5ed3fffffff",0,1,0
"856d730bfffffff",0,1,0
"856d7327fffffff",0,1,0
"856d732ffffffff",0,1,0
"856d7373fffffff",0,1,0
"854c2b33fffffff",1,1,1
"854c81c3fffffff",1,1,1
"854cc45bfffffff",1,1,1
"854cc487fffffff",1,1,1
"854cc637fffffff",1,1,1
"854ce35bfffffff",1,2,2
"854ce377fffffff",1,1,1
"854ce3d3fffffff",1,1,1
"85458aa7fffffff",1,1,1
"8566b09bfffffff",1,6,6
"8566b46bfffffff",1,1,1
"8566b547fffffff",1,8,8
"8566b54ffffffff",1,12,12
"8566b603fffffff",1,1,1
"856d00d3fffffff",1,1,1
"856d0527fffffff",0,1,0
"856d14affffffff",1,1,1
"856d6297fffffff",1,5,5
"856d629bfffffff",1,2,2
"856d62cbfffffff",0,1,0
"856d6833fffffff",1,3,3
"856d6ab7fffffff",1,3,3
"856d6b33fffffff",0,1,0
"856d6ba7fffffff",1,4,4
"856d6e07fffffff",1,2,2
"856d6e27fffffff",0.894736842105263,19,17
"856d6e37fffffff",1,25,25
"856d6e57fffffff",0,2,0
"856d7523fffffff",0,1,0
"856d7577fffffff",0,2,0
"8544a063fffffff",1,1,1
"854ce833fffffff",0.5,2,1
"854cee2ffffffff",1,1,1
"854cf00ffffffff",1,1,1
"854cf167fffffff",1,1,1
"854cf44bfffffff",1,2,2
"854cf66bfffffff",1,2,2
"854d1a87fffffff",1,1,1
"855e46d7fffffff",1,1,1
"855e5cb3fffffff",1,4,4
"855e5cb7fffffff",1,1,1
"855e6253fffffff",1,1,1
"855e635bfffffff",1,1,1
"856612cffffffff",1,68,68
"856613c3fffffff",1,1,1
"8544f233fffffff",0.333333333333333,3,1
"854cb283fffffff",0,1,0
"85455bd7fffffff",0,2,0
"8545a32bfffffff",0,3,0
"855e55bbfffffff",0,1,0
"85441c47fffffff",0,1,0
"854c9a5bfffffff",0,1,0
"85458963fffffff",0,1,0
"85440abbfffffff",0,1,0
"85679e6ffffffff",0,2,0
"856d4c17fffffff",0,1,0
"855e4547fffffff",0,1,0
"855e4617fffffff",0,1,0
"855e4693fffffff",0,1,0
"8544b49bfffffff",0,2,0
"856c22cbfffffff",0,2,0
"856c23a3fffffff",0,1,0
"856c23bbfffffff",0,1,0
"856c2c23fffffff",0,1,0
"856c3113fffffff",0,1,0
"856c3373fffffff",0,1,0
"856d0b4bfffffff",0,1,0
"856d53c7fffffff",0,2,0
"8544b41bfffffff",0,3,0
"85456683fffffff",0,1,0
"8545743bfffffff",0,1,0
"8545843bfffffff",0,1,0
"85440c7bfffffff",0,1,0
"85663117fffffff",0,1,0
"8566b29bfffffff",0,2,0
"8566b663fffffff",0,2,0
"856721bbfffffff",0,1,0
"85674117fffffff",0,2,0
"85674133fffffff",0,1,0
"85674197fffffff",0,1,0
"856769a7fffffff",0,1,0
"85676a5bfffffff",0,1,0
"85676b4ffffffff",0,1,0
"85676d0bfffffff",0,1,0
"85676e2ffffffff",0,2,0
"856c2157fffffff",0,1,0
"856c2643fffffff",0,1,0
"856c31d3fffffff",0,1,0
"856d0257fffffff",0,1,0
"856d439bfffffff",0,1,0
"856d5517fffffff",0,1,0
"856d6a0ffffffff",0,1,0
"856d7043fffffff",0,1,0
"854ceba3fffffff",0,1,0
"854d32d7fffffff",0,1,0
"855e4687fffffff",0,1,0
"855e6673fffffff",0,2,0
"855f5b43fffffff",0,3,0
"85662097fffffff",0,1,0
"856620bbfffffff",0,3,0
"8544e497fffffff",0,1,0
"8544f26ffffffff",0,1,0
"85450427fffffff",0,1,0
"85441813fffffff",0,2,0
"8544189bfffffff",0,2,0
"85441babfffffff",0,4,0
"85441dc7fffffff",0,1,0
