"cell","value_from","value_to","delta","pct","n_from","n_to"
"82184ffffffffff",8.94939469133019,10.1442366468671,1.19484195553696,13.3510924118083,66,23866
"821857fffffffff",9.22365938623154,8.18506629256093,-1.03859309367061,-11.2600980823398,571,4227
"82185ffffffffff",8.22101296248111,5.79702568317572,-2.42398727930539,-29.4852628303584,101,14099
"821867fffffffff",11.2636543031329,6.86661903342833,-4.39703526970454,-39.0373776695326,1357,53482
"821877fffffffff",11.1792785820541,13.9000133547417,2.72073477268765,24.3373018457131,3233,9216
"821907fffffffff",9.6927186686269,10.8265994935673,1.13388082494042,11.698274382094,71956,354
"82190ffffffffff",11.9675176403056,22.2832885384041,10.3157708980984,86.1980839147107,120983,2077
"82191ffffffffff",8.6341566460183,8.00097758272345,-0.63317906329485,-7.33342107693686,32010,187
"821927fffffffff",9.46806776781044,17.5645525523557,8.09648478454528,85.5135914011064,21031,247
"82192ffffffffff",9.8046842326563,13.9437512347986,4.13906700214229,42.2151994284157,387937,4090
"821947fffffffff",9.84991035880624,7.24629710105869,-2.60361325774755,-26.4328624617361,71505,36638
"82194ffffffffff",13.7462149977704,3.97335576875941,-9.772859229011,-71.0949103487478,21388,1934716
"821957fffffffff",11.8695947587271,25.6646512586355,13.7950564999084,116.221798471811,71206,5034
"82195ffffffffff",13.0989666919933,5.17878429492857,-7.9201823970647,-60.4641769331767,1736,61964
"821967fffffffff",8.1874273453188,8.43442510001285,0.246997754694052,3.01679324012901,31245,6856
"82196ffffffffff",12.5234551176011,4.17474674646408,-8.34870837113701,-66.6645769297589,61691,933302
"821977fffffffff",9.87996232629749,20.5122691005111,10.6323067742137,107.614851383731,159129,5004
"821a07fffffffff",6.09216270330758,9.22041324458673,3.12825054127915,51.3487687973394,791,1333
"821a0ffffffffff",7.74029416197249,9.1530218160019,1.41272765402941,18.2516016118618,1069,466
"821a17fffffffff",9.27170122875009,10.3666836094201,1.09498238066999,11.8099403081995,465,5402
"821a1ffffffffff",8.9675427098232,9.51334738700507,0.545804677181872,6.08644636377352,538,5374
"821a27fffffffff",4.95571823327835,6.74527525243953,1.78955701916118,36.1109517313566,136,130
"821a2ffffffffff",3.93181818181818,6.01336496533611,2.08154678351793,52.9410742628837,66,529
"821a37fffffffff",9.01923370181389,8.05781722915862,-0.961416472655262,-10.6596248022923,386,919
"821a87fffffffff",10.4491389186546,12.4261957814887,1.97705686283413,18.9207635023834,1195,2548
"821a8ffffffffff",10.0882320894776,10.8129428632556,0.724710773778046,7.18372423780721,829,1870
"821aa7fffffffff",14.5799498723493,16.5638359890861,1.9838861167368,13.6069474456783,1831,10677
"821aaffffffffff",10.081103005612,11.9901033574544,1.90900035184236,18.9364234328292,1422,2837
"821ab7fffffffff",14.315077599171,13.5917207683556,-0.723356830815428,-5.05311148894728,1372,2526
"821ae7fffffffff",5.66518238395495,9.84640196666063,4.18121958270568,73.8055599859911,372,629
"821af7fffffffff",8.18536085817286,8.8696911459526,0.684330287779733,8.36041684217805,132,545
"821b17fffffffff",6.04441644455385,7.27273379726937,1.22831735271552,20.3215209273389,127,1429
"821b87fffffffff",14.8359744534424,11.5613305023847,-3.27464395105766,-22.0723213115121,833,10863
"821b8ffffffffff",14.9313857580257,11.5127914091062,-3.41859434891949,-22.8953588388939,427,8267
"821b97fffffffff",15.441302084116,4.41112136504292,-11.0301807190731,-71.4329702183568,173,11027
"821b9ffffffffff",13.6934842351347,15.3020626373325,1.60857840219783,11.7470351195976,121,1856
"821ba7fffffffff",12.3944657568238,8.88799062219632,-3.50647513462752,-28.2906516781251,1302,10666
"821baffffffffff",12.3515236020228,8.45320689549951,-3.89831670652334,-31.5614237735408,1408,7689
"821f07fffffffff",12.7930880450403,20.8325293147315,8.03944126969125,62.8420694158205,1250,2282
"821f27fffffffff",13.9230484927741,24.5130177458712,10.589969253097,76.0607079591303,25698,1577
"821f37fffffffff",13.5277040271475,11.9244618133689,-1.60324221377863,-11.8515470959538,23809,70719
"822807fffffffff",15.869527258175,29.8683848122263,13.9988575540513,88.2121901069233,12846,2121
"82281ffffffffff",14.6978084585042,29.9296315494895,15.2318230909852,103.633294269609,5120,1860
"822837fffffffff",13.3108752929618,30.6627589623449,17.3518836693831,130.358697587363,25692,58472
"8228c7fffffffff",15.9398504508658,30.5763679379458,14.6365174870801,91.8234304154659,4430,1473
"8228cffffffffff",11.9397922704861,13.0226796952271,1.08288742474103,9.06956670777103,628,289
"8228dffffffffff",10.5283934854936,24.6982659183814,14.1698724328878,134.587223135339,204,9512
"8228e7fffffffff",15.9489957887005,15.8559152076963,-0.0930805810041164,-0.583614054685889,1042,215
"8228f7fffffffff",12.2821359993874,29.6916828671899,17.4095468678025,141.746898655664,2143,6535
"822917fffffffff",18.9330396677866,28.0968121150975,9.16377244731093,48.4009573111628,6406,3949
